click_bell,fb05_k50,"{"method":"t3r","sel":"norm","cam_keep":"0.5,0.5,0.5","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 6/12 => 50.0%, current seed: 100011,tok=[128, 128, 128]
click_bell,fb05_k375,"{"method":"t3r","sel":"norm","cam_keep":"0.375,0.375,0.375","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 7/12 => 58.3%, current seed: 100011,tok=[96, 96, 96]
click_bell,fb05_k75,"{"method":"t3r","sel":"norm","cam_keep":"0.75,0.75,0.75","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 10/12 => 83.3%, current seed: 100011,tok=[192, 192, 192]
click_alarmclock,fb05_k50,"{"method":"t3r","sel":"norm","cam_keep":"0.5,0.5,0.5","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 5/12 => 41.7%, current seed: 100011,tok=[128, 128, 128]
click_alarmclock,fb05_k375,"{"method":"t3r","sel":"norm","cam_keep":"0.375,0.375,0.375","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 5/12 => 41.7%, current seed: 100011,tok=[96, 96, 96]
click_alarmclock,fb05_k75,"{"method":"t3r","sel":"norm","cam_keep":"0.75,0.75,0.75","bias":1,"bias_strength":0.5,"bias_nsteps":8,"bias_topratio":0.25,"fixnoise":1}",Success rate: 6/12 => 50.0%, current seed: 100011,tok=[192, 192, 192]
